	id	text	misogynous	misogyny_category	target	hate	humour
2813	2880	people that ask me to do things are the worst kind of people	0	0	0	not_hate	funny
2814	2881	when you re looking at pictures from last night to see who stopped by cause you were blacked out	0	0	0	not_hate	funny
2815	2882	friend do you wanna be buried or cremated me url	0	0	0	not_hate	funny
2816	2883	be the star of your own reality show be obsessed with yourself	0	0	0	not_hate	funny
2817	2884	you could never comprehend the way my brain works	0	0	0	not_hate	funny
2818	2886	i wish i could have all the money i ve spent on alcohol back but still have had all of the alcohol too	0	0	0	not_hate	funny
2819	2887	her don t i give the best head me url	0	0	0	not_hate	funny
2820	2888	when life gives you lemons just go masturbate and take a nap	0	0	0	implicit_hate	funny
2821	2889	i find great peace in knowing at the end of the day i m the only one i truly trust	0	0	0	not_hate	funny
2822	2890	if you say bae to me i assume you re talking about my big ass erection cause i m not 12 and that word is dumb	0	0	0	not_hate	funny
2823	2891	prince think he slick af he got everyone out here fooled url	0	0	0	not_hate	funny
2824	2892	don t ever apologize for knowing your worth even if you re worthless	0	0	0	not_hate	funny
2825	2893	person how are you always so happy me url	0	0	0	not_hate	funny
2826	2894	it s very weird to me how i can be so in love with myself and just as disgusted with myself at the same time	0	0	0	not_hate	funny
2827	2895	me trying to flirt i wanna eat your hot pocket	0	0	0	not_hate	funny
2828	2896	friend how are you so carefree living a life of drinking drugs and unprotected sex with complete strangers me url	0	0	0	not_hate	funny
2829	2897	if her bio quotes a meme she fucks on the first date	0	0	0	implicit_hate	funny
2830	2898	you should date me then but i don t date	0	0	0	not_hate	funny
2831	2899	me so what are you into her url	0	0	0	not_hate	funny
2832	2900	me trying to flirt url	0	0	0	not_hate	funny
2833	2901	when you wake up and the random didn t sneak out in the middle of the night url	0	0	0	not_hate	funny
2834	2902	can this day get any worse me waking up	0	0	0	not_hate	funny
2835	2903	i can tell when your relationship is going well cause i don t hear from you	0	0	0	not_hate	funny
2836	2904	when you find a bag of drugs on the ground url	0	0	0	not_hate	funny
2837	2905	if i watch your snap story just know it because i m bored af i really don t care about you or your life	0	0	0	not_hate	funny
2838	2906	pro tip fuck your followers	0	0	0	explicit_hate	not_funny
2839	2907	you spelt penis wrong url	0	0	0	not_hate	funny
2840	2908	how i sleep after getting off url	0	0	0	not_hate	funny
2841	2909	same url	0	0	0	not_hate	not_funny
2842	2910	me and all my friends hate everyone i sometimes wonder how we became friends	0	0	0	not_hate	funny
2843	2911	a lot of people make me laugh very few make me smile	0	0	0	not_hate	funny
2844	2912	blocking people is my cardio	0	0	0	not_hate	funny
2845	2913	pro tip stop trying to appeal to my feelings i don t have any	0	0	0	not_hate	funny
2846	2914	i just got a ticket but in my defense i didn t want to	0	0	0	not_hate	funny
2847	2915	i don t have to smile my emojis do that for me	0	0	0	not_hate	funny
2848	2916	gotta pay the bills bruh	0	0	0	not_hate	funny
2849	2917	when they really don t want you to advertise url	0	0	0	not_hate	funny
2850	2918	i have no shame bruh none at all url	0	0	0	not_hate	funny
2851	2919	there it is url	0	0	0	not_hate	not_funny
2852	2920	when someone online tries to come at me and thinks i care url	0	0	0	not_hate	funny
2853	2921	i love the pussy pics i get all day long on snap but when i get sent a dick pic i block for inappropriate snaps does that make me sexist	0	0	0	implicit_hate	funny
2854	2922	when you get your ex as your waitress url	0	0	0	not_hate	funny
2855	2923	walking around with a half hard dick all day is a really good look on me	0	0	0	implicit_hate	funny
2856	2924	i have an organic protein shake for you url	0	0	0	not_hate	funny
2857	2925	do you know what they do to rapists in jail dumbfuck lol have fun url	0	0	0	implicit_hate	funny
2858	2926	thank you	0	0	0	not_hate	not_funny
2859	2927	if i make your day you should see what i could do to your night url	0	0	0	not_hate	funny
2860	2928	i am flattered tbh i got an orgasm just by thinking of it you really are good at this	0	0	0	not_hate	funny
2861	2930	it s not her fault that your dick is extra special it makes people daydream ya know xp url	0	0	0	not_hate	funny
2862	2931	if you won t wash down your plan b with my cum you re not the girl for me	0	0	0	implicit_hate	funny
2863	2932	relationships are like hangovers they make me miserable af	0	0	0	not_hate	funny
2864	2933	when your phones at 3 but you re about to get laid url	0	0	0	not_hate	funny
2865	2934	her send me a dick pic me sends dick pic her that s photoshopped me url	0	0	0	not_hate	funny
2866	2935	when you realize tomorrow is monday url	0	0	0	not_hate	funny
2867	2936	pro tip stop thinking you are special you in fact are not	0	0	0	not_hate	funny
2868	2937	i m guessing the last guy she trusted gave her herpes url	0	0	0	not_hate	funny
2869	2938	fish tacos url	0	0	0	not_hate	not_funny
2870	2939	when someone ugly tells you they re out of your league url	0	0	0	not_hate	funny
2871	2940	when you re almost 30 and have run out of options url	0	0	0	not_hate	funny
2872	2941	when you re toasting your boy but you see your girl checkin a text url	0	0	0	not_hate	funny
2873	2942	my whole life is a bunch of awkward situations strung together by alcohol	0	0	0	not_hate	funny
2874	2943	when someone spends money copyrighting their shitty memes that no one would steal if you asked them to url	0	0	0	not_hate	funny
2875	2944	playing mr nice guy will get you nowhere but home alone rubbing one out man up cupcake	0	0	0	implicit_hate	funny
2876	2945	her so what do you do for fun me url	0	0	0	not_hate	funny
2877	2946	that awkward moment when you re on a date and daddy yfb texts you and your phone is face up on the table	0	0	0	not_hate	funny
2878	2947	i m just gonna leave this here url	0	0	0	not_hate	funny
2879	2948	when you wanna eat your own ass url	0	0	0	implicit_hate	funny
2880	2949	the 2016 savage award goes to this man url	0	0	0	not_hate	not_funny
2881	2950	y all are fucked up man you wouldn t be doin this shit if i was white url	0	0	0	not_hate	funny
2882	2951	seen it many times hair brushes too url	0	0	0	not_hate	funny
2883	2952	the man is a legend in my mind	0	0	0	not_hate	not_funny
2884	2953	when you let a squirter sit on your face url	0	0	0	not_hate	funny
2885	2954	all summer 16 url	0	0	0	not_hate	not_funny
2886	2955	i m too old for games we either fuckin or we not either way it s your loss or your gain idgaf either way	0	0	0	not_hate	funny
2887	2956	my mouth stays shut i cut people off for reasons they may never be smart enough to figure out	0	0	0	implicit_hate	funny
2888	2957	when you see your friend that s in prison posting on facebook url	0	0	0	not_hate	funny
2889	2958	me when i go anywhere ever url	0	0	0	not_hate	funny
2890	2959	my only goal in life is to fuck at least 1 follower from each social media platform twitter is the only 1 left your move	0	0	0	not_hate	funny
2891	2960	should i give you my number url	0	0	0	not_hate	funny
2892	2961	hahahahahapleasekillmehhahahahhahahahaha url	0	0	0	not_hate	funny
2893	2962	only when drunk or in bed but i m always drunk	0	0	0	not_hate	funny
2894	2963	when it s friday you re feeling kinda thugish url	0	0	0	not_hate	funny
2895	2964	it must have been cause i didn t get it	0	0	0	not_hate	funny
2896	2965	how s that	0	0	0	not_hate	funny
2897	2966	well what is your sc	0	0	0	not_hate	not_funny
2898	2967	i say i do a lot for someone that would never say i do	0	0	0	not_hate	funny
2899	2968	one week into he cut you off and chill got you like url	0	0	0	not_hate	funny
2900	2969	do you ever just wanna lose your shit on someone for no good reason other than the fact that they exist cause same	0	0	0	not_hate	funny
2901	2970	well it s a mystery to me too url	0	0	0	not_hate	funny
2902	2971	when you re daydreaming about the dick you re gonna get later url	0	0	0	not_hate	funny
2903	2972	i can find humor and a silver lining in any situation that s why i live an amazing life you should try it	0	0	0	not_hate	funny
2904	2973	you don t have haters people just hate you dumb dumb	0	0	0	explicit_hate	funny
2905	2974	when she knows just what to get you for father s day url	0	0	0	not_hate	funny
2906	2975	me cusses out person for driving the wrong way in a parking lot also me drives wrong way in a parking lot	0	0	0	not_hate	funny
2907	2976	me when people take a post too seriously and i m reading their butt hurt comments url	0	0	0	not_hate	funny
2908	2977	when your best friend gets out of that relationship and you finally have your hoe ing partner back url	0	0	0	not_hate	funny
2909	2978	i hate it when people say they re never gonna talk to me again and then they do	0	0	0	not_hate	funny
2910	2979	the i cheat on his ass starter app url	0	0	0	not_hate	funny
2911	2980	people that force me to be brutally honest to their face are the best like yo you did this to yourself fam	0	0	0	not_hate	funny
2912	2981	you re the only one i m talking to url	0	0	0	not_hate	funny
2913	2982	when you send nudes in public knowing people can see cause you know your shit is a1	0	0	0	not_hate	funny
2914	2983	you don t need to explain your happiness to anyone	0	0	0	not_hate	funny
2915	2984	my rotation is like a revolving door	0	0	0	not_hate	funny
2916	2985	when you re on a first date and they re already too clingy and touchy feely url	0	0	0	not_hate	funny
2917	2986	when you do finally give up and start buying them cats at least you won t have to drink alone loser url	0	0	0	implicit_hate	funny
2918	2987	if i invite you over to take shots this is what you can expect url	0	0	0	not_hate	funny
2919	2988	if you really wanna know what someone you re fucking thinks about you make them show you how you re stored in their phone	0	0	0	implicit_hate	funny
2920	2989	oh you re dating someone now url	0	0	0	not_hate	funny
2921	2990	when i send girls the videos we made url	0	0	0	not_hate	funny
2922	2991	when bae gives you a warm welcome home url	0	0	0	not_hate	not_funny
2923	2992	pro tip never go down on someone that has food poisoning	0	0	0	not_hate	funny
2924	2993	shoutout to rihanna for writing my theme song sex with me	0	0	0	not_hate	not_funny
2925	2994	how do you live with yourself url	0	0	0	not_hate	funny
2926	2995	life s too short to be giving people second chances	0	0	0	not_hate	funny
2927	2996	how i feel when i m drunk at the bar buying everyone shots url	0	0	0	not_hate	funny
2928	2997	shoutout to me for making the worst decision of my life	0	0	0	not_hate	funny
2929	2998	i wonder who the first person to think of a sewage system was i mean there must have been shit everywhere	0	0	0	implicit_hate	funny
2930	2999	when your friend owes you money and they re taking a little too long to pay you back url	0	0	0	not_hate	funny
2931	3000	when you re at the point of drinking just to stay awake but then you blackout and pass out during sex anyway	0	0	0	implicit_hate	funny
2932	3001	ego s bruise harder than any belt ever could	0	0	0	not_hate	not_funny
2933	3002	he just kept screaming is it too late now to say sorrrrry url	0	0	0	not_hate	funny
2934	3003	your hoes vs my hoes url	0	0	0	not_hate	funny
2935	3004	me refuses to answer anyone s phone calls also me infuriated when people don t answer my phone calls	0	0	0	not_hate	funny
2936	3005	same we really are soulmates dumb af but soulmates nonetheless url	0	0	0	not_hate	funny
2937	3006	i don t run from my problems i laugh at them and act like they don t exists like a normal human being	0	0	0	implicit_hate	funny
2938	3007	i m unfollowing i don t need this kind of negativity in my life url	0	0	0	not_hate	funny
2939	3008	my whole life is one big sexual innuendo	0	0	0	not_hate	funny
2940	3009	when your phone goes dry for more than 2 1 2 minutes url	0	0	0	not_hate	funny
2941	3010	when you finally lose all respect for someone so you decide to fuck them and ruin their life just for fun lol	0	0	0	implicit_hate	funny
2942	3011	idk why people tell me their problems all i do is repeatedly ask why like a 4 year old that s not getting his way then i laugh	0	0	0	implicit_hate	funny
2943	3012		0	0	0	not_hate	not_funny
2944	3013	i like twitter cause we re so irrelevant here that no one pays attention to us	0	0	0	not_hate	funny
2945	3014	merica af url	0	0	0	not_hate	not_funny
2946	3015	me flirting so tell me about your father	0	0	0	not_hate	funny
2947	3016	me flirting tell me about your father start at the part when he left url	0	0	0	not_hate	funny
